0.15756, 0 
0.156801, 0.0182492 
0.162971, 0.0632633
0.111628, 0.0874818 
0.0664774, 0.0978227
0.0379753, 0.0970749 
0.0264326, 0.0972404
-0.05217, 0.097500 
-0.05217, -0.09750
0.0264326, -0.0972404 
0.0379753, -0.0970749
0.0664774, -0.0978227 
0.111628, -0.0874818
0.162971, -0.0632633 
0.156801, -0.0182492
